70324	TNT	Nickelodeon truTV
5212	CBS	SpikeTV
57650	NBC FXX	AMC CartoonNetwork
7008	NBC	CBS
8099	ESPN FX FXX truTV	TBS AMC TNT NBC visit
57080	ABC AMC Discovery	NBC A&E CBS visit
24928	NBC	NBC
35046	CBS	ABC History
26621	truTV ABC	CBS FX
62316	CBS	NationalGeographic FOX
79353	Bravo Discovery SpikeTV	FX AMC CBS FOX
70312	visit	visit
31014	NBC AMC History	NationalGeographic ABC Discovery
76379	NBC	ABC visit
50910	web	web
75291	TNT	NBC
12492	CBS Discovery ESPN	truTV AMC FX
42573	TNT	Bravo visit
38906	TNT NBC ABC USANetwork	CBS truTV ESPN FOX
63551	ABC	Discovery
77398	NBC CBS	ABC visit
42	CBS Discovery	AnimalPlanet TLC
61662	NBC TNT	FOX CBS visit
64502	ESPN ESPN2	CBS NBC
3029	NBC	CBS
81701	Bravo CBS	SpikeTV MTV2
68446	TNT	Bravo
79277	FOX TNT CBS	FoxSports1 ABC ESPN
71161	FX TNT	AMC USANetwork
18026	ABC FXX ComedyCentral	AMC FX AnimalPlanet NationalGeographic
29089	AMC Freeform CBS	FXX TNT ABC FX
198	CBS History CW Nickelodeon	NBC ABC USANetwork FOX
51873	FoxSports1	ABC AMC
55567	TBS ComedyCentral	MTV FXX VH1
24413	CW	CBS
35273	ABC	E! visit
73861	web	web
76887	NBC	FOX
72450	NBC	NBC
54805	NBC CBS	TNT ABC
67834	ESPN VH1 SpikeTV History Nickelodeon FoxSports1 TNT	FX FOX NBC MTV MTV2 CBS CW
40713	CartoonNetwork A&E Discovery CBS	ComedyCentral FXX ESPN AnimalPlanet History
72804	ABC	SpikeTV visit
63602	FOX truTV Discovery	ABC MTV SpikeTV NBC
45588	FXX History CBS A&E SpikeTV TLC NBC	FOX CW TBS NationalGeographic FX Bravo Discovery
57917	web	web
37987	TNT TBS ComedyCentral USANetwork NBC	MTV Bravo A&E ABC CBS web
35904	visit	visit
11007	FOX FXX ComedyCentral	FX ABC truTV
41248	CBS MTV2	CW ESPN2 visit
65132	MTV	visit
82604	CartoonNetwork Nickelodeon CBS Discovery History	NBC A&E FXX AnimalPlanet NationalGeographic
1134	Bravo ABC CBS	TNT TBS ESPN visit
3105	ABC AMC	NBC CBS Discovery
14872	ABC ESPN2 Discovery CBS	web FOX NBC ESPN
26608	visit	visit
25595	CW	visit
50982	NBC CBS	ABC visit
51299	A&E	A&E
9832	web ESPN CW	History E! ABC
34841	FOX MTV CartoonNetwork	MTV2 NBC VH1
80158	web	web
30231	ESPN2	ESPN ABC
81670	History	AnimalPlanet web
63528	CBS Discovery FOX TLC	SpikeTV AnimalPlanet NBC ABC FX
58251	CMT	CBS
8975	visit	visit
2683	web	visit
49498	visit	visit
19789	visit	visit
16235	Bravo ESPN E! BET	FX A&E FOX visit
19182	NBC TNT	CBS TBS
80286	History	History
70661	CBS ESPN MTV	TNT FoxSports1 ABC visit
42441	ABC	visit
35893	CBS BET	ABC MTV
74815	ABC	ABC
39314	ABC	ABC
50744	AMC	FX
34196	NationalGeographic NBC	ABC ComedyCentral
37655	FOX AMC Freeform FXX	CBS ABC FX VH1 visit
42585	E! NBC	History FX
39652	CartoonNetwork	NBCSportsNetwork ABC
71432	NBC USANetwork	CBS TBS
58799	visit	visit
2546	visit	visit
60954	TNT CBS	ABC visit
41743	visit	visit
32970	TLC	CBS
7792	Bravo NBC	CBS visit
11084	NBC CBS	TNT ABC visit
39961	NBC FOX	CBS USANetwork ABC
37552	web	web
4228	Discovery	FOX VH1
67567	ABC CartoonNetwork CBS	NBC ESPN FOX
23015	FOX NBC	CBS ABC
2817	CBS	FOX visit
56702	ESPN CBS NBC ABC	truTV SpikeTV web TBS visit
35415	CW ESPN2 CBS	ESPN FOX visit
72210	TLC	ABC visit
38840	FOX web	FXX CartoonNetwork
82974	FX ComedyCentral	Bravo E!
83807	NBC	ABC
50907	ABC CBS	USANetwork Nickelodeon NBC
58257	NBC TNT	CBS ABC
31015	AnimalPlanet	CBS CW
10275	ABC TLC NBC	BET CBS TNT
77811	ESPN2	CBS truTV
19401	ESPNDeportes	FoxDeportes
2457	History FOX NationalGeographic AnimalPlanet MTV2	MTV CBS NBC SpikeTV TBS TNT
44388	ABC Nickelodeon	CartoonNetwork visit
1616	CartoonNetwork FXX NBC	TLC ComedyCentral History
28684	NBC	NBC
34956	web	visit
49367	CW NBC TLC	AMC ABC visit
2629	ABC USANetwork	truTV CartoonNetwork TNT
23568	CBS	NBC ABC
76588	NBC ESPN ABC	TBS truTV CBS NBCSportsNetwork
65406	TVLand	Nickelodeon ABC
12340	ABC NBC	AMC FX
10203	CartoonNetwork	ComedyCentral CBS
62249	visit	visit
32654	FOX	FOX
4169	History AnimalPlanet NBC	ABC Nickelodeon FoxSports1 Discovery
29422	ComedyCentral	ESPN
22421	ABC Discovery A&E FOX NBC	CBS Bravo History TLC NationalGeographic
26596	ABC ComedyCentral	NBC visit
68917	Discovery	NBC
65913	FOX	CBS NBC
4468	AMC Freeform NBC	ABC FOX USANetwork CW
32249	NBC	ABC E!
42343	visit	visit
8705	FOX Discovery ESPN TNT	truTV History AMC CBS
45853	ESPN CBS AMC	FoxSports1 FX visit
26567	TBS NBC	CBS ESPN FOX
13362	NBC	ABC TNT
32591	Bravo	BET
31922	web	web
61564	FOX ABC ESPN	NationalGeographic NBC CBS
60634	AMC ComedyCentral FX TNT	SpikeTV NationalGeographic truTV FXX
17538	CBS ComedyCentral TNT AMC NBC Bravo	USANetwork A&E TBS ABC MTV AnimalPlanet Nickelodeon
14490	ABC	TNT NBC
64859	TBS FXX	CartoonNetwork MTV AMC
1894	Discovery	CW TLC
82542	AMC	FOX TBS
16004	web	web
79468	NationalGeographic web	ABC TNT TBS
2464	visit	visit
16073	CW	ABC visit
17152	ABC ESPN FOX	TNT AnimalPlanet AMC Nickelodeon
24374	Nickelodeon CW Bravo ABC MTV2 ESPN	TNT VH1 FOX TBS FX NBC
9731	ABC A&E	FoxSports1 ComedyCentral NBC
39359	NBC	FOX CBS
79927	Discovery	TNT
16239	ABC	ABC
12263	web	web
59398	TNT MTV CartoonNetwork	AMC VH1 E!
27911	FoxSports1	USANetwork A&E
17077	web	web
27696	FOX	FOX
83173	CBS	MTV CW
55384	visit	visit
28602	NBC	CBS TNT
81886	CW Nickelodeon	AMC NBC CBS
24062	visit	visit
62030	ABC	CBS NBC
53470	FX CBS TNT	CartoonNetwork TBS ABC truTV
78785	TNT TBS CBS ABC	web FX NBC visit
26327	NBC CBS	TNT ABC
28824	web	web
34321	FOX Discovery	CBS NBC
58929	visit	visit
30595	CBS FOX	BET NBC
66205	ESPN ABC TBS	FX TNT truTV
55171	ABC NBC Bravo	BET FXX AMC SpikeTV
60044	FOX web	CBS NBC
55599	SpikeTV FOX	ESPN CBS TNT
22771	FOX	ABC
49950	CBS Discovery	CW ABC
693	FXX CartoonNetwork CBS ABC	TNT ComedyCentral SpikeTV truTV TBS
81207	visit	visit
28802	NBC Nickelodeon FOX ABC	Bravo CBS A&E AMC
63344	TBS web TNT ABC	ESPN FoxSports1 NBC VH1 BET
8872	NBC	ABC
1796	ABC CW Discovery SpikeTV	NBC CBS ESPN truTV visit
59470	ABC	NBC CBS
66000	CBS FOX NBC	FX ESPN E!
35488	History MTV VH1 SpikeTV Freeform TBS	FOX MTV2 CartoonNetwork TNT FXX visit
67564	CBS ABC CMT Nickelodeon	TBS NBC FX visit
15054	CBS	ABC
8361	NBC	ABC
17795	web	web
65394	CBS FX MTV2 CW A&E	AMC Discovery TBS USANetwork FOX AnimalPlanet
84518	FOX NBC	CBS ComedyCentral
70163	TVLand NBC	Nickelodeon CBS ABC
82679	NationalGeographic	NationalGeographic
9247	ABC ComedyCentral	SpikeTV CBS
62520	ESPN NBC FOX NationalGeographic TNT	ABC SpikeTV TBS Nickelodeon FX
36489	Discovery FoxSports1 FOX History	ESPN AMC ABC CBS
66302	ESPN	TNT CBS
26313	CBS	ESPN ABC
32818	visit	visit
44777	CBS NBC BET	VH1 ABC MTV2 FOX
77395	MTV	TNT visit
72342	visit	visit
38016	SpikeTV	NBC E!
28867	TNT Nickelodeon	USANetwork NBC AnimalPlanet
47642	MTV	VH1
45949	visit	visit
29413	Bravo	NBC
10747	NBC Discovery	MTV ABC
10389	FOX NBC	CBS USANetwork
73201	VH1 AMC FOX A&E ABC	CartoonNetwork MTV2 FX CBS MTV
33339	NBC	FX visit
39104	History ABC AMC	NBC NationalGeographic FOX visit
32663	visit	visit
30422	ESPN ABC TNT Bravo	CBS AMC NBC visit
49372	web NBC	CW ABC
71591	AnimalPlanet	TLC
79769	Discovery web SpikeTV	AMC History NationalGeographic
14689	CBS NBC	USANetwork ABC
38113	CartoonNetwork NBC Discovery History FOX	ABC AMC FXX FX A&E
8783	TNT FX ABC TBS	Discovery SpikeTV USANetwork Nickelodeon visit
14947	CBS TNT	ESPN2 NBC
71171	TBS ABC History	FOX CBS Bravo AMC
58375	Discovery	Nickelodeon
71724	TBS ESPN TNT	AMC FX CBS
26498	NBC CBS	USANetwork TNT
70829	Freeform	CBS CartoonNetwork
48507	Discovery CartoonNetwork	FXX ComedyCentral
33283	BET CBS web	Nickelodeon ABC NBC CW
29278	FXX	NBC
3766	A&E NBC FOX ABC	Bravo CBS FoxSports1 AMC
8655	Discovery	A&E TLC
58598	CBS ESPN SpikeTV TLC	FOX ABC NBC ESPN2
49798	SpikeTV FX	ABC visit
6745	FXX	FXX
40140	NBC	NBC
58407	FOX ComedyCentral	NBC CBS
80285	A&E NBC	CBS FOX
21600	FoxSports1 web ABC	FOX CBS NBC
41582	NBC ComedyCentral	ABC visit
9348	TNT SpikeTV ESPN CBS AnimalPlanet	FX truTV FXX A&E TBS visit
35631	visit	visit
31183	ESPN NBC CBS ABC TNT	web AMC CW FX FOX
23542	FX CBS	AMC FXX
38923	CartoonNetwork VH1	BET MTV
57975	NationalGeographic CBS FoxSports1 FX ABC	TNT CW NBC FOX Nickelodeon
23811	web	web
37709	CBS A&E	TNT TLC NBC
74679	Discovery	History ABC
63502	SpikeTV FOX web	AnimalPlanet A&E CBS NBC
13937	CW CBS	NBC visit
82514	ABC	ABC
76223	FOX	FXX
3976	TNT	visit
27737	FXX CartoonNetwork ComedyCentral TBS	NBC AMC A&E visit
10152	History NBC CBS	ESPN2 web ESPN ABC
37540	ABC	CBS
63259	web	web
4423	Discovery	NBC ESPN2
7976	Telemundo(National)	FXX
33262	visit	visit
16227	CBS CartoonNetwork web	ESPN2 TNT FOX NBC
76208	AnimalPlanet NBC	TLC Discovery
20193	CBS	CBS
53309	ABC FOX Discovery History	ESPN AMC FX web
75290	CBS ESPN TNT ABC NBC	TBS FXX FOX FX ComedyCentral
67756	web	web
12755	CBS Nickelodeon	ABC visit
59693	visit	visit
26986	ABC	CBS Bravo
3303	ABC	ABC
33352	CBS BET	web ABC
51445	NBC CBS	VH1 E!
12657	SpikeTV History	A&E FOX
17939	MTV CBS	FOX visit
59019	NBC FOX	FX ABC visit
23179	Discovery Univision(National) FoxDeportes	ESPNDeportes FX Galavision
39018	NBC CBS FOX	CW FXX ABC
18039	FOX	NBC BET
55929	NBC	AMC visit
14933	NBC ABC	CBS visit
71012	web	web
64802	CBS Nickelodeon FoxSports1 FOX	VH1 ABC truTV TNT
84439	ABC BET CBS	ComedyCentral VH1 A&E
31797	ESPN CBS CartoonNetwork	NBC ESPN2 ABC
34999	NBC ComedyCentral Discovery	ABC CBS TBS AMC
44665	visit	visit
49174	visit	visit
58217	History E! Bravo AMC	NBC MTV ABC ESPN
54844	Discovery ComedyCentral	web SpikeTV
10961	ESPN BET	VH1 Bravo
67715	visit	visit
23143	visit	visit
7276	FOX NBC NationalGeographic	CW CBS SpikeTV
57750	History FOX	ESPN2 NBC
5136	TNT	TNT
18832	ABC	ABC
39715	TBS TNT	NBC SpikeTV
33260	CartoonNetwork ComedyCentral SpikeTV	web CBS A&E
15059	SpikeTV FOX ABC CBS	NBC AMC History A&E
4324	History A&E Discovery	ESPN web ComedyCentral
58988	web	ABC
72167	ABC ESPN truTV	TBS TNT TVLand MTV2
26914	visit	visit
8340	E! Bravo NBC ABC FOX	truTV ESPN TNT MTV visit
40788	NBC	ABC
8897	NationalGeographic AMC ComedyCentral	Discovery FoxSports1 FXX FX
33416	visit	visit
79747	NBC ABC	CBS visit
46742	USANetwork MTV AMC	MTV2 FX NBC
36048	CBS ABC FOX ESPN	web truTV A&E FoxSports1 NBC
58625	SpikeTV ABC AMC	FOX ComedyCentral NBC CBS
11619	NBC	ABC
56666	ABC ESPN VH1 ESPN2	ComedyCentral TNT CBS visit
9513	CW	NBC
54189	CBS	CBS
83952	ESPN NBC USANetwork MTV2	CartoonNetwork ABC TBS TNT
42825	CBS NBC	ABC TNT
3259	ABC TNT	SpikeTV E! Bravo
57781	ABC truTV MTV	TNT AMC visit
673	CBS	web NBC
39241	web	web
48416	NBC CBS	BET VH1 MTV2
37106	visit	visit
57936	ESPN TNT CartoonNetwork USANetwork	CBS SpikeTV BET ComedyCentral
35230	CBS TNT ABC USANetwork	TLC Bravo History FOX
71705	CW FX TBS ABC	NBC A&E FXX CBS
27060	BET NBC	FOX ABC TLC
82886	Discovery	AMC visit
82918	NBC CBS	ABC Freeform
26631	CBS	NBC
17589	web	web
70808	CBS	NBC ComedyCentral
79661	visit	visit
29678	CBS ABC NBC	ComedyCentral FX USANetwork
75813	ABC USANetwork	TNT MTV
78026	ESPN CW NBC	History SpikeTV FOX
74701	History	NationalGeographic
26087	CBS Discovery	ABC NBC
84043	visit	visit
2711	AMC	AMC
19945	FOX	AMC visit
73747	NBC truTV	NationalGeographic CBS ESPN
63334	TBS	TBS
75796	SpikeTV	SpikeTV
83141	TBS CBS SpikeTV ESPN	ESPN2 Nickelodeon truTV TNT AMC
29687	History FOX	AMC NBC SpikeTV
61818	CBS NBC ABC	FOX USANetwork Nickelodeon
53202	CartoonNetwork History FXX	TNT CBS CMT
82151	NBC	CBS
58816	TNT	NBC CBS
27650	TBS AMC ABC	FXX truTV TNT
6594	ABC	ABC
83231	NBC CMT	CBS SpikeTV
28189	FOX ABC	TBS visit
70254	NBC AMC CW FOX	USANetwork CBS ABC ESPN
61552	CBS	FOX
75105	web	web
60982	visit	visit
48187	visit	visit
59737	CBS	NBC ABC
65235	FXX Nickelodeon TBS	AMC TNT NBC CartoonNetwork
7503	NBC Discovery	CBS ABC AMC
66992	FOX NBC	CBS ABC USANetwork
40479	visit	visit
84456	AMC	visit
58585	NBC E! TLC	ABC MTV visit
47311	CBS	USANetwork
20044	visit	visit
28068	NBC TBS	TNT visit
42878	Discovery NationalGeographic ABC	FX AMC CW visit
10632	CBS	NationalGeographic
63913	TBS ABC	FX NBC truTV
48442	ABC	ABC
37	visit	visit
27086	visit	visit
8778	FoxDeportes	Galavision ComedyCentral
14539	Univision(National) Nickelodeon	Galavision Telemundo(National) visit
23064	ESPN FX ABC truTV	CBS TNT TBS NBC
44990	ABC	ABC
15981	TBS	USANetwork FX
75956	Discovery	NBC History
7407	NBC Freeform ABC	NationalGeographic FX CBS
2364	web Discovery	Bravo visit
63722	NBC	FOX MTV
57072	CBS	TNT FOX
12952	visit	visit
27342	ESPN FX NBCSportsNetwork	FOX truTV CBS
33336	FOX History	SpikeTV A&E
10336	ABC FOX	NBC CBS
4132	CBS NBC	FOX CW FX
79072	NBC	CBS
61403	TBS Bravo	CBS ABC FOX
22673	ComedyCentral	ABC NBC
77710	E!	E!
24148	Discovery AnimalPlanet	CBS History ABC
20607	Bravo	NBC ABC
53828	TBS AMC Discovery FoxSports1 FOX AnimalPlanet	SpikeTV CBS NBC USANetwork TNT ABC NationalGeographic
46736	CBS	NBC ESPN
18138	visit	visit
55831	CW SpikeTV TNT TBS	ABC truTV Nickelodeon CartoonNetwork NationalGeographic
42281	visit	visit
69814	ABC	CBS visit
40638	web CW	AMC NBC
19434	visit	visit
83802	ESPN2 NBC TBS CW	CBS ABC AMC ESPN
51049	CBS ABC	ESPN FX
7387	TBS	truTV CMT
6426	web CBS NationalGeographic TLC	NBC ABC USANetwork Discovery
74986	AMC	FOX NBC
77260	FOX	FOX
27506	web FOX	NBC ABC
65635	visit	visit
46675	CartoonNetwork ABC	NBC Discovery
41338	visit	visit
43745	CBS	FX NBC
60695	web	web
70197	ABC CBS NBC	ESPN ESPN2 TNT TBS
82710	ABC	NBC
20645	NBC	CBS
75386	TBS BET ABC ESPN	FOX CBS FXX TNT
45206	TNT Bravo	Nickelodeon VH1
60327	FOX TNT NBC	ABC CBS FX USANetwork
2698	CW CartoonNetwork AnimalPlanet A&E	CBS SpikeTV ABC FOX
50792	NationalGeographic	ESPNDeportes
57494	SpikeTV VH1 CartoonNetwork Nickelodeon NationalGeographic	AMC ABC A&E FX ESPN FOX
13086	NBC	ABC
12126	Telemundo(National)	Telemundo(National)
25875	ABC NBC	FOX visit
56659	CBS CartoonNetwork ComedyCentral FOX FXX	NBC A&E AnimalPlanet ABC visit
72168	NBCSportsNetwork A&E SpikeTV	web CBS NBC
15168	truTV	ESPN AMC
39574	CBS	FOX FX
35976	NBC AMC	ABC CBS
20483	USANetwork	CBS
64040	NBC TBS Nickelodeon	CBS FOX Discovery
7958	E! History	Bravo truTV
10063	FoxSports1 NBCSportsNetwork	ComedyCentral TNT FOX
84157	ABC	Freeform
6144	CBS	Bravo visit
570	SpikeTV AMC USANetwork	FX ComedyCentral MTV2 FXX
78460	CBS TNT	AMC visit
13459	NBC ABC	CBS CMT
10850	NBC	Discovery
12496	TBS CBS	FXX Nickelodeon
48535	CBS	CBS
59261	TNT TBS Bravo E!	Freeform A&E Nickelodeon ABC USANetwork
17209	ESPN web	NBC Bravo
67663	FOX TNT ESPN2	ABC TBS ESPN NBC
17310	AMC FOX	TNT CBS NBC
32577	NBC	ABC CBS
36919	NBC CBS FOX	CW Discovery USANetwork AMC
50635	AMC	MTV2 ComedyCentral
42300	AMC	AMC
77592	TBS	CBS NBC
10472	ABC TBS	FOX ComedyCentral CartoonNetwork
32896	FX NBC ABC	AMC CartoonNetwork truTV TNT
57498	visit	visit
63870	AMC	AMC
51856	Discovery ComedyCentral NationalGeographic	CBS truTV TBS
43266	Nickelodeon FX	NBC ABC
53423	FoxSports1	FoxSports1
38103	visit	visit
79303	MTV ABC MTV2 NBC CBS BET	FOX ESPN2 ESPN truTV TNT VH1
76384	FOX	FOX
46653	TVLand Nickelodeon	FOX FXX
15414	visit	visit
29628	CW Discovery A&E SpikeTV FX	FOX CBS AMC FXX CartoonNetwork
26006	ABC	visit
81923	FOX	CBS visit
16252	FOX	ABC CBS
66841	AMC	AMC
77462	NBC BET	ABC FXX
56370	TNT NBC ABC	CBS ESPN2 ESPN Nickelodeon
54596	Discovery AMC	AnimalPlanet NationalGeographic
23770	visit	visit
76808	CartoonNetwork FOX ABC	ESPN CBS E! USANetwork
32223	visit	visit
24321	CBS NBC ABC	TNT FXX Freeform USANetwork
80505	Univision(National) CartoonNetwork	MTV Galavision Nickelodeon
50489	Bravo NBC FOX Discovery	ABC ESPN2 ESPN CBS FoxSports1
44816	TBS A&E Nickelodeon NBC	CBS ABC CW CartoonNetwork MTV
6878	ABC	History NBC
78097	SpikeTV E! NBC	CartoonNetwork VH1 visit
51183	AMC	Nickelodeon VH1
2791	FX TBS	AMC FOX USANetwork
7005	Discovery	Nickelodeon History
52623	VH1 SpikeTV MTV	Bravo BET visit
46253	web Bravo NBC	ESPN TNT AMC CBS
3869	Discovery CBS ESPN2 FOX FX MTV2	ESPN FoxSports1 History TNT ABC USANetwork A&E
50959	NBC	NBC
29771	AnimalPlanet Bravo	SpikeTV AMC ABC
16723	visit	visit
75445	FOX	SpikeTV FoxSports1
30802	ABC FOX	SpikeTV NBC MTV
74542	History	Discovery FoxSports1
70502	NBC	FOX
74082	visit	visit
3743	ABC	ABC
26287	CBS SpikeTV	FoxSports1 FOX
8119	truTV CBS	FXX AnimalPlanet
66988	Bravo CBS ABC MTV	FOX Nickelodeon AMC NBC
72893	FOX	History AMC
19769	NBC	NBC
29357	Univision(National)	ESPNDeportes visit
63479	ABC NBC	SpikeTV CBS FOX
58122	CartoonNetwork FOX NBC ESPN CBS	truTV TBS ABC TNT ComedyCentral
76112	NBC	CBS Bravo
22548	visit	visit
23562	Bravo	FOX NBC
83101	FXX NBC CBS	FOX USANetwork TLC
34115	USANetwork	NBC
60996	CBS	ABC NBC
25700	NBC	ABC SpikeTV
13127	visit	visit
6749	NBC	AMC ABC
16719	ABC NBC ESPN2	TBS CBS visit
21880	TNT NBC	CBS FOX CW
71093	MTV2	MTV2
6806	A&E ABC VH1 MTV2 web	ComedyCentral FXX FOX CBS BET E!
55667	FOX NBC	ABC CBS USANetwork
27891	VH1 CartoonNetwork CBS E!	NBC Bravo ESPN ESPN2 ABC
66544	CBS History	FXX A&E Nickelodeon
52656	NBC	NBC
47978	NBC TNT	CBS ESPN
61425	ABC CBS	CW NBC E!
55340	NationalGeographic E!	Bravo FOX
32245	FOX Bravo	ComedyCentral NBC TNT
50718	visit	visit
24132	ABC	ABC
20473	CBS FOX TNT ComedyCentral NBC	A&E ABC AMC FXX History TLC
40710	ABC truTV	NBC CBS
43277	visit	visit
49890	NBC	NBC
37915	ComedyCentral FX Discovery AnimalPlanet AMC	FXX FOX ESPN History SpikeTV
45943	ABC	TLC
37700	visit	visit
41675	Discovery	CBS ESPN
52531	Bravo	NBC visit
56271	ESPN	ESPN
80354	Discovery	Discovery
76719	NBC AMC ESPN	CartoonNetwork truTV AnimalPlanet
43951	CBS ABC	FoxSports1 NBC
3751	FOX	FOX
35617	ABC	NBC
7970	FXX	E!
61402	TBS Discovery Nickelodeon	ABC ESPNDeportes FoxDeportes MTV
36159	CBS	ABC
74158	ComedyCentral CBS FXX TLC ABC	Discovery ESPN TNT AMC TBS
66218	AMC	visit
32972	NBC	NBC
79096	CBS ESPN	Bravo NBC
37639	ESPN ABC CBS NBC	FOX VH1 ESPN2 AMC
45874	CartoonNetwork History NBC AMC truTV	ComedyCentral A&E FX CW SpikeTV
40982	visit	visit
23062	ESPN	ESPN2 History
38514	CW	CW
20895	ABC	TBS
79414	NBC CBS	ESPN2 truTV ESPN
71263	ABC	NBC ESPN
22860	visit	visit
65662	NBC SpikeTV AMC	ABC CBS visit
24846	E! History NationalGeographic	truTV CBS AMC NBCSportsNetwork
23628	NBC ABC ComedyCentral ESPN2	truTV Discovery TBS ESPN
63279	NBC	visit
56172	Discovery	Discovery
51357	NBC FOX	SpikeTV ABC
13690	CBS	ABC
74689	TNT ABC Discovery AnimalPlanet	CBS NBC AMC FXX TBS
54074	Bravo ABC	web Discovery
68111	NBC Discovery History	ABC CBS TLC
65186	History	visit
21122	visit	visit
29260	CBS	Bravo
63646	ABC USANetwork	ESPN2 ESPN TNT
29346	ABC	ABC
42421	A&E FOX	CBS TNT NBC
16824	CBS ABC	FOX NBC visit
20908	CBS FoxSports1 FX	NBC Nickelodeon ABC
58160	A&E	ABC
54229	ComedyCentral	visit
67944	NBC ABC	FX E!
14543	NationalGeographic	FX NBC
63676	CBS	visit
21839	ComedyCentral	CartoonNetwork visit
15999	A&E ABC History FOX	Bravo TLC CBS VH1
65894	NBC ABC	Nickelodeon CBS
25452	visit	visit
36713	NBC CBS	NBCUniverso visit
50629	CBS ABC CartoonNetwork	History SpikeTV visit
44609	FX	FXX ESPN
78451	FXX	ComedyCentral FX
80367	CBS	NBC
4929	NBC TNT truTV	ESPN FX Discovery SpikeTV
58613	NBC CBS	TBS TNT
40835	FOX TLC History FXX	ComedyCentral TBS ESPN TNT
5126	CBS ABC A&E	ESPN truTV ESPN2 NBC
64801	visit	visit
44250	CBS NBC TNT ESPN	truTV USANetwork TBS FOX
20125	Discovery TLC truTV	AnimalPlanet E! SpikeTV NationalGeographic
41249	NBC ESPN	CBS web ABC
72554	web	web
71358	ESPN CartoonNetwork truTV	NBC VH1 CBS ABC
12538	ESPN Nickelodeon ABC	TNT CBS AMC NBC
32126	truTV A&E	FOX NationalGeographic
67786	FX	CBS web
66204	A&E	A&E
44347	NBC web	ABC truTV TBS
11820	CBS NBC CartoonNetwork TBS	FXX FOX BET ABC visit
12163	ABC FOX	NBC Freeform
26186	Discovery NBC ABC	CBS SpikeTV BET
37369	NBC	NBC
6230	FOX NBC	AMC ABC CBS
63175	NBCSportsNetwork Nickelodeon FoxSports1	FOX NBC ABC visit
57323	AMC	ComedyCentral
44377	CartoonNetwork	visit
61056	ESPN CBS	FOX NBC
24470	CBS NBC E!	Bravo ABC TBS truTV
9463	NBC	NBC
39023	visit	visit
18539	Bravo ComedyCentral	NBC visit
67820	web	web
61557	ABC CBS MTV2	NBC TLC visit
42270	TVLand CBS TNT	AMC BET ABC
62893	NBC CBS	NationalGeographic AnimalPlanet FOX
12006	History FOX AMC	ABC MTV2 CBS NBC
70708	ESPN	truTV CBS
35986	visit	visit
83850	NBC FXX	A&E CBS
55826	ABC CBS web	ComedyCentral NBC visit
5231	VH1	ABC
29944	VH1 Nickelodeon Bravo TNT	FX MTV USANetwork truTV
56463	History	FoxSports1 CBS
24704	visit	visit
30437	Telemundo(National)	UniMas(National) NBCUniverso
25769	Discovery FOX CW	NationalGeographic ABC TNT visit
7383	CBS NBC AnimalPlanet ABC	FOX truTV TNT TBS
54002	SpikeTV Discovery FXX	NationalGeographic A&E ABC
36546	FOX	ABC
40639	NBC TNT	History FOX MTV2
36605	TNT Discovery NBC History	Nickelodeon Bravo CBS CartoonNetwork CMT
46466	ESPN CartoonNetwork TNT AMC CBS	NBC MTV BET Freeform ABC visit
45610	CartoonNetwork TLC AMC	ABC NationalGeographic NBC visit
64935	History	NationalGeographic
71912	Discovery FXX web ABC	CBS Bravo CW ComedyCentral FOX
37826	Bravo FXX	E! ABC visit
6786	visit	visit
40477	CBS	History FOX
19289	TNT FOX Discovery	AMC TBS CartoonNetwork VH1
53588	Nickelodeon AMC	Discovery MTV
69334	visit	visit
67745	visit	visit
16585	ABC CBS NBC	ESPN2 Bravo TBS
10342	ABC FOX	CBS visit
32291	NBC	CBS FoxSports1
45705	AMC	AMC
68721	AMC	AMC
68504	NBC	FXX
31507	NBC	FOX CBS
37074	visit	visit
29961	ComedyCentral FOX CartoonNetwork MTV2	FXX FX TLC Bravo ABC
8927	AMC History NBC	SpikeTV USANetwork FOX
9459	Discovery ESPN FOX	ABC CBS NBC History
15638	FOX	CBS ABC
21430	NBC	truTV AMC
17554	SpikeTV CW NBC CBS TNT	ABC ComedyCentral ESPN FOX TBS
51343	NBC CBS ABC	truTV TNT AMC visit
37374	CBS NBC Discovery	AMC A&E AnimalPlanet TLC
26054	Nickelodeon	visit
27017	SpikeTV FXX NBC	MTV2 FX NationalGeographic
4212	NBC	FOX ABC
67635	NationalGeographic AnimalPlanet TBS	CBS FX FoxSports1
47123	ABC	CBS
33927	visit	visit
8130	NBC	ABC CBS
66748	visit	visit
38576	ABC	ABC
67917	ABC CBS FoxSports1 SpikeTV USANetwork Discovery	A&E E! Nickelodeon FOX AMC NBC visit
51060	FOX	CW visit
10416	A&E Freeform NBC	AnimalPlanet FOX CBS ABC
65429	ABC ESPN AMC	CBS truTV CW TNT
8526	Discovery CBS	CartoonNetwork AMC FX
74482	TNT ABC	CBS NBC
29745	CBS FOX	ABC NBC
74210	TLC Bravo	CBS TBS ABC
33872	Discovery AnimalPlanet	web NBC visit
59581	Telemundo(National)	ESPNDeportes Univision(National)
6477	CBS	NBC FOX
78015	ABC	NBC
34478	ABC FOX	AMC CBS NBC
33447	NBC ABC	CBS FOX
38208	TBS	web
54830	ESPN VH1 FOX CartoonNetwork ComedyCentral Bravo	MTV2 TBS BET CW ESPN2 TNT AMC
52622	web	web
36338	CBS MTV ABC CW	web NBC AMC FX TLC
